id,slug,created_at,updated_at,preview_image,preview_video,parameters,prompt_template,status,is_hot,category,display_order,locale,page_title,page_description,content,credits_required,effect_type,pixverse_template_id,max_images,preview_thumbnail,preview_gif,title
6d716ebe-aa9f-4ed9-afa8-c092f64756ec,ninja-shadow-clone,2025-08-30 10:21:02.504+00,2025-08-31 10:44:34.862199+00,https://media.pixverse.ai/asset/template/web_clone_250814.jpg,https://media.pixverse.ai/asset/template/web_clone_250814.mp4,"{""duration"": 5, ""qualities"": [""360p"", ""540p"", ""720p"", ""1080p""], ""max_images"": 1}",Ninja Shadow Clone,online,true,other,0,en,Ninja Shadow Clone: Create Naruto-Style Clone Videos,Recreate the iconic Naruto shadow clone jutsu with your photos! Generate epic ninja multiplication effects for free with Veo3 AI's advanced video technology.,"{""cta"": {""title"": ""Ready to Create Your Ninja Shadow Clone Video?"", ""buttonText"": ""Try Ninja Shadow Clone Free""}, ""faq"": [{""answer"": ""Veo3 AI's Ninja Shadow Clone effect supports JPG, PNG, or WebP images featuring people or animals. Clear, high-resolution photos with good lighting ensure the best results."", ""question"": ""What types of photos work for Ninja Shadow Clone?""}, {""answer"": ""Veo3 AI creates a 5-second video by applying the Ninja Shadow Clone transformation to your uploaded photo, generating cinematic, high-quality visuals with seamless AI processing."", ""question"": ""How does the Ninja Shadow Clone effect work?""}, {""answer"": ""Yes, Veo3 AI's Ninja Shadow Clone effect is free to try! Upload your photo and our AI crafts a stunning 5-second video, ready for instant download and sharing."", ""question"": ""Can I try the Ninja Shadow Clone effect for free?""}, {""answer"": ""We support JPG, PNG, and WebP formats. For optimal results, use high-resolution images with clear subjects and good lighting."", ""question"": ""What file formats are supported?""}], ""seo"": {""title"": ""Ninja Shadow Clone AI Video Effect - Create ninja shadow clone effects"", ""description"": ""Create amazing ninja shadow clone videos with AI. Transform your photos into create ninja shadow clone effects effects for free with Veo3 AI!""}, ""tips"": [{""title"": ""Best Image Quality"", ""description"": ""Use high-resolution images with good lighting for optimal Ninja Shadow Clone results.""}, {""title"": ""Perfect Subject"", ""description"": ""Make sure your subject is clearly visible and well-positioned in the frame.""}, {""title"": ""Creative Results"", ""description"": ""Experiment with different images to discover unique Ninja Shadow Clone variations!""}], ""howToUse"": {""steps"": [{""title"": ""Upload Your Image"", ""number"": 1, ""description"": ""Choose a high-quality image that will work best with the Ninja Shadow Clone effect.""}, {""title"": ""Apply the Effect"", ""number"": 2, ""description"": ""Our AI will automatically process your image and apply the Ninja Shadow Clone transformation.""}, {""title"": ""Download Your Video"", ""number"": 3, ""description"": ""Preview and download your amazing Ninja Shadow Clone video in high quality.""}]}, ""qualities"": [""360p"", ""540p"", ""720p"", ""1080p""], ""chinese_name"": """", ""is_first_batch"": true, ""technicalSpecs"": {""outputSpecs"": {""Audio"": ""Optional background music"", ""Format"": ""MP4"", ""Frame Rate"": ""30fps"", ""Aspect Ratio"": ""Various ratios supported""}, ""effectDetails"": {""Quality"": ""360p, 540p, 720p, 1080p"", ""Duration"": ""5 seconds (fixed)"", ""Subject Type"": ""人物或动物"", ""Subject Count"": ""1人最佳"", ""Processing Time"": ""15-30 seconds""}}, ""is_fixed_duration"": true, ""usage_instructions"": ""主体类型：人物或动物\n主体数量：1人最佳"", ""processing_time_360p"": null}",10,pixverse_template,354371350649280,1,https://r2.veo3ai.io/effects-optimized/ninja-shadow-clone_cover.webp?v=1756603087208,https://r2.veo3ai.io/effects-optimized/ninja-shadow-clone_preview.gif?v=1756600362677,Ninja Shadow Clone
6e5a6083-f136-430e-a187-459c6570a3ac,ai-twerk,2025-08-25 09:01:49.743409+00,2025-08-30 09:58:11.411258+00,https://images.unsplash.com/photo-1594736797933-d0401ba2fe65?w=400&h=300&fit=crop,https://r2.veo3ai.io/effects/ai-twerk.mp4,{},"Create an energetic dance scene with twerking movements. Style: fun, energetic, party atmosphere.",created,true,Entertainment,5,en,Fun AI Twerk Dance | Veo3 AI,Create fun and energetic twerk dance videos from your photos. Perfect for social media and entertainment.,"{""hero"": {""title"": ""Get Your Groove On"", ""features"": [""Energetic movement"", ""Fun atmosphere"", ""Social media ready""], ""subtitle"": ""Transform photos into dance videos""}}",0,hailuo_prompt,,1,,,
6e7b30a3-6a87-4e60-b673-7817cd79fc64,my-boyfriendsssss,2025-08-30 10:21:02.505+00,2025-08-31 10:44:34.862199+00,https://media.pixverse.ai/asset%2Ftemplate%2Fweb_yourboys_250716.png,https://media.pixverse.ai/asset%2Ftemplate%2Fweb_yourboys_250716.mp4,"{""duration"": 5, ""qualities"": [""360p"", ""540p"", ""720p"", ""1080p""], ""max_images"": 1}",My Boyfriendsssss,online,true,viral,0,en,My Boyfriendsssss: Multiple Handsome Admirers Video,Create dreamy videos with multiple handsome guys showing affection. Generate romantic fantasy clips for free with Veo3 AI!,"{""cta"": {""title"": ""Ready to Create Your My Boyfriendsssss Video?"", ""buttonText"": ""Try My Boyfriendsssss Free""}, ""faq"": [{""answer"": ""Veo3 AI's My Boyfriendsssss effect supports JPG, PNG, or WebP images featuring people. Clear, high-resolution photos with good lighting ensure the best results."", ""question"": ""What types of photos work for My Boyfriendsssss?""}, {""answer"": ""Veo3 AI creates a 5-second video by applying the My Boyfriendsssss transformation to your uploaded photo, generating cinematic, high-quality visuals with seamless AI processing."", ""question"": ""How does the My Boyfriendsssss effect work?""}, {""answer"": ""Yes, Veo3 AI's My Boyfriendsssss effect is free to try! Upload your photo and our AI crafts a stunning 5-second video, ready for instant download and sharing."", ""question"": ""Can I try the My Boyfriendsssss effect for free?""}, {""answer"": ""We support JPG, PNG, and WebP formats. For optimal results, use high-resolution images with clear subjects and good lighting."", ""question"": ""What file formats are supported?""}], ""seo"": {""title"": ""My Boyfriendsssss AI Video Effect - Multiple handsome guys kissing scene"", ""description"": ""Create amazing my boyfriendsssss videos with AI. Transform your photos into multiple handsome guys kissing scene effects for free with Veo3 AI!""}, ""tips"": [{""title"": ""Best Image Quality"", ""description"": ""Use high-resolution images with good lighting for optimal My Boyfriendsssss results.""}, {""title"": ""Perfect Subject"", ""description"": ""Make sure your subject is clearly visible and well-positioned in the frame.""}, {""title"": ""Creative Results"", ""description"": ""Experiment with different images to discover unique My Boyfriendsssss variations!""}], ""howToUse"": {""steps"": [{""title"": ""Upload Your Image"", ""number"": 1, ""description"": ""Choose a high-quality image that will work best with the My Boyfriendsssss effect.""}, {""title"": ""Apply the Effect"", ""number"": 2, ""description"": ""Our AI will automatically process your image and apply the My Boyfriendsssss transformation.""}, {""title"": ""Download Your Video"", ""number"": 3, ""description"": ""Preview and download your amazing My Boyfriendsssss video in high quality.""}]}, ""qualities"": [""360p"", ""540p"", ""720p"", ""1080p""], ""chinese_name"": """", ""is_first_batch"": true, ""technicalSpecs"": {""outputSpecs"": {""Audio"": ""Optional background music"", ""Format"": ""MP4"", ""Frame Rate"": ""30fps"", ""Aspect Ratio"": ""Various ratios supported""}, ""effectDetails"": {""Quality"": ""360p, 540p, 720p, 1080p"", ""Duration"": ""5 seconds (variable)"", ""Subject Type"": ""人物"", ""Subject Count"": ""1人最佳"", ""Processing Time"": ""~12 seconds""}}, ""is_fixed_duration"": false, ""usage_instructions"": ""主体类型：人物\n主体数量：1人最佳"", ""processing_time_360p"": 12}",10,pixverse_template,349232463042176,1,https://r2.veo3ai.io/effects-optimized/my-boyfriendsssss_cover.webp?v=1756602646460,https://r2.veo3ai.io/effects-optimized/my-boyfriendsssss_preview.gif?v=1756600362677,My Boyfriendsssss
774cb611-c6ca-4f55-bef0-5849b4d1c059,romantic-ai-kissing,2025-08-26 06:34:31.081068+00,2025-08-31 01:18:13.17661+00,https://images.unsplash.com/photo-1518199266791-5375a83190b7?w=800&auto=format&fit=crop,https://videocdn.pollo.ai/web-cdn/pollo/production/cmdfauqr805vitb2pm8oo46ho/video/1754902457624-94359bc8-2e4e-4999-80e4-50598148216b.mp4,{},"Create a romantic kissing scene with {{USER_PROMPT}}, soft lighting, intimate atmosphere",created,true,romance,1,en,Create Romantic AI Kissing,Transform your video into a romantic scene with AI-generated kissing effects,,50,hailuo_prompt,,1,https://r2.veo3ai.io/effects-optimized/romantic-ai-kissing_cover.webp?v=1756603092766,https://r2.veo3ai.io/effects-optimized/romantic-ai-kissing_preview.gif?v=1756600362677,
7a6d28d7-09eb-4fd1-b0db-eb877e2f7d8a,eye-zoom-challenge,2025-08-30 10:21:02.505+00,2025-08-31 10:44:34.862199+00,https://media.pixverse.ai/asset%2Ftemplate%2Fweb_eye_250524.png,https://media.pixverse.ai/asset%2Ftemplate%2Fweb_eye_250524.mp4,"{""duration"": 5, ""qualities"": [""360p"", ""540p"", ""720p"", ""1080p""], ""max_images"": 1}",Eye Zoom Challenge,online,true,viral,0,en,Eye Zoom Challenge: Infinite Pupil Zoom Video,Experience an mesmerizing infinite zoom into the depths of an eye. Create hypnotic eye zoom effects for free with Veo3 AI!,"{""cta"": {""title"": ""Ready to Create Your Eye Zoom Challenge Video?"", ""buttonText"": ""Try Eye Zoom Challenge Free""}, ""faq"": [{""answer"": ""Veo3 AI's Eye Zoom Challenge effect supports JPG, PNG, or WebP images featuring people. Clear, high-resolution photos with good lighting ensure the best results."", ""question"": ""What types of photos work for Eye Zoom Challenge?""}, {""answer"": ""Veo3 AI creates a 5-second video by applying the Eye Zoom Challenge transformation to your uploaded photo, generating cinematic, high-quality visuals with seamless AI processing."", ""question"": ""How does the Eye Zoom Challenge effect work?""}, {""answer"": ""Yes, Veo3 AI's Eye Zoom Challenge effect is free to try! Upload your photo and our AI crafts a stunning 5-second video, ready for instant download and sharing."", ""question"": ""Can I try the Eye Zoom Challenge effect for free?""}, {""answer"": ""We support JPG, PNG, and WebP formats. For optimal results, use high-resolution images with clear subjects and good lighting."", ""question"": ""What file formats are supported?""}], ""seo"": {""title"": ""Eye Zoom Challenge AI Video Effect - Infinite zoom into the depths of an eye"", ""description"": ""Create amazing eye zoom challenge videos with AI. Transform your photos into infinite zoom into the depths of an eye effects for free with Veo3 AI!""}, ""tips"": [{""title"": ""Best Image Quality"", ""description"": ""Use high-resolution images with good lighting for optimal Eye Zoom Challenge results.""}, {""title"": ""Perfect Subject"", ""description"": ""Make sure your subject is clearly visible and well-positioned in the frame.""}, {""title"": ""Creative Results"", ""description"": ""Experiment with different images to discover unique Eye Zoom Challenge variations!""}], ""howToUse"": {""steps"": [{""title"": ""Upload Your Image"", ""number"": 1, ""description"": ""Choose a high-quality image that will work best with the Eye Zoom Challenge effect.""}, {""title"": ""Apply the Effect"", ""number"": 2, ""description"": ""Our AI will automatically process your image and apply the Eye Zoom Challenge transformation.""}, {""title"": ""Download Your Video"", ""number"": 3, ""description"": ""Preview and download your amazing Eye Zoom Challenge video in high quality.""}]}, ""qualities"": [""360p"", ""540p"", ""720p"", ""1080p""], ""chinese_name"": """", ""is_first_batch"": true, ""technicalSpecs"": {""outputSpecs"": {""Audio"": ""Optional background music"", ""Format"": ""MP4"", ""Frame Rate"": ""30fps"", ""Aspect Ratio"": ""Various ratios supported""}, ""effectDetails"": {""Quality"": ""360p, 540p, 720p, 1080p"", ""Duration"": ""5 seconds (fixed)"", ""Subject Type"": ""人物"", ""Subject Count"": ""1人最佳"", ""Processing Time"": ""~12 seconds""}}, ""is_fixed_duration"": true, ""usage_instructions"": ""主体类型：人物\n主体数量：1人最佳"", ""processing_time_360p"": 12}",10,pixverse_template,339848996187712,1,https://r2.veo3ai.io/effects-optimized/eye-zoom-challenge_cover.webp?v=1756603070646,https://r2.veo3ai.io/effects-optimized/eye-zoom-challenge_preview.gif?v=1756600362677,Eye Zoom Challenge
831d55b3-1645-448f-837d-b76cbc5f7199,into-the-eye,2025-08-27 08:26:46.845461+00,2025-08-31 01:17:56.333188+00,https://videocdn.pollo.ai/web-cdn/pollo/production/cmdfauqr805vitb2pm8oo46ho/image/1754902460450-08c39cfd-457f-4999-b2c3-8b52049f1b3a.jpg,https://videocdn.pollo.ai/web-cdn/pollo/production/cmdfauqr805vitb2pm8oo46ho/video/1754902457624-94359bc8-2e4e-4999-80e4-50598148216b.mp4,"{""focus"": ""eye"", ""style"": ""cinematic"", ""effect_type"": ""zoom""}","请你扮演一位创意文案编辑。我将提供一张参考图片和一段初始描述文本。

你的任务是，在完全保持初始描述文本的叙事结构、风格和镜头感的前提下，进行以下修改：

替换内容：将描述中的主体从修改为图片的主体，并将场景从 修改为图片的场景。

""An Afrofuturism-inspired cinematic portrait of a handsome young Black man with a serene gaze. He has liquid chrome metallic paint covering his right eye. Small golden snakes coil around his head like a crown. He exhales ethereal wisps of smoke, illuminated by pink light, against a soft purple background. Just before the push-in begins, the eye in focus subtly widens. The video starts as a medium shot and performs a continuous zoom that begins rapidly and gradually decelerates, moving into the extreme macro details of his complex hazel eye, finally passing through the pupil. Hyper-detailed, 8K, surreal, and mystical.""",created,,,2,en,Into The Eye,"Create a mesmerizing journey that zooms into the intricate details of an eye. Starting from a portrait view, the camera performs a continuous zoom that gradually decelerates, diving deep into the complexity of the iris and finally passing through the pupil.","{""tags"": [""zoom"", ""macro"", ""cinematic"", ""surreal"", ""portrait""], ""difficulty"": ""advanced"", ""recommended_duration"": ""5-8 seconds""}",10,hailuo_prompt,,1,https://r2.veo3ai.io/effects-optimized/into-the-eye_cover.webp?v=1756603075921,https://r2.veo3ai.io/effects-optimized/into-the-eye_preview.gif?v=1756600362677,
8dae8233-5048-4a61-afd0-520a400e4511,officer-crush,2025-08-30 10:21:02.505+00,2025-08-31 10:44:34.862199+00,https://media.pixverse.ai/asset%2Ftemplate%2Fweb_officer_250808.jpg,https://media.pixverse.ai/asset%2Ftemplate%2Fweb_officer_250808.mp4,"{""duration"": 5, ""qualities"": [""360p"", ""540p"", ""720p"", ""1080p""], ""max_images"": 1}",Officer Crush,online,true,viral,0,en,Officer Crush: Romantic Police Officer Video,Transform into a romantic storyline with a charming police officer. Create captivating love story videos for free with Veo3 AI!,"{""cta"": {""title"": ""Ready to Create Your Officer Crush Video?"", ""buttonText"": ""Try Officer Crush Free""}, ""faq"": [{""answer"": ""Veo3 AI's Officer Crush effect supports JPG, PNG, or WebP images featuring people. Clear, high-resolution photos with good lighting ensure the best results."", ""question"": ""What types of photos work for Officer Crush?""}, {""answer"": ""Veo3 AI creates a 5-second video by applying the Officer Crush transformation to your uploaded photo, generating cinematic, high-quality visuals with seamless AI processing."", ""question"": ""How does the Officer Crush effect work?""}, {""answer"": ""Yes, Veo3 AI's Officer Crush effect is free to try! Upload your photo and our AI crafts a stunning 5-second video, ready for instant download and sharing."", ""question"": ""Can I try the Officer Crush effect for free?""}, {""answer"": ""We support JPG, PNG, and WebP formats. For optimal results, use high-resolution images with clear subjects and good lighting."", ""question"": ""What file formats are supported?""}], ""seo"": {""title"": ""Officer Crush AI Video Effect - Dominant officer romance scenario"", ""description"": ""Create amazing officer crush videos with AI. Transform your photos into dominant officer romance scenario effects for free with Veo3 AI!""}, ""tips"": [{""title"": ""Best Image Quality"", ""description"": ""Use high-resolution images with good lighting for optimal Officer Crush results.""}, {""title"": ""Perfect Subject"", ""description"": ""Make sure your subject is clearly visible and well-positioned in the frame.""}, {""title"": ""Creative Results"", ""description"": ""Experiment with different images to discover unique Officer Crush variations!""}], ""howToUse"": {""steps"": [{""title"": ""Upload Your Image"", ""number"": 1, ""description"": ""Choose a high-quality image that will work best with the Officer Crush effect.""}, {""title"": ""Apply the Effect"", ""number"": 2, ""description"": ""Our AI will automatically process your image and apply the Officer Crush transformation.""}, {""title"": ""Download Your Video"", ""number"": 3, ""description"": ""Preview and download your amazing Officer Crush video in high quality.""}]}, ""qualities"": [""360p"", ""540p"", ""720p"", ""1080p""], ""chinese_name"": """", ""is_first_batch"": true, ""technicalSpecs"": {""outputSpecs"": {""Audio"": ""Optional background music"", ""Format"": ""MP4"", ""Frame Rate"": ""30fps"", ""Aspect Ratio"": ""Various ratios supported""}, ""effectDetails"": {""Quality"": ""360p, 540p, 720p, 1080p"", ""Duration"": ""5 seconds (variable)"", ""Subject Type"": ""人物"", ""Subject Count"": ""1人最佳"", ""Processing Time"": ""15-30 seconds""}}, ""is_fixed_duration"": false, ""usage_instructions"": ""主体类型：人物\n主体数量：1人最佳"", ""processing_time_360p"": null}",10,pixverse_template,353279785150016,1,https://r2.veo3ai.io/effects-optimized/officer-crush_cover.webp?v=1756603087104,https://r2.veo3ai.io/effects-optimized/officer-crush_preview.gif?v=1756600362677,Officer Crush
8ecc2552-ab25-45ef-b409-0e53bcf855f2,fairy-wings,2025-08-30 10:21:02.505+00,2025-08-31 10:44:34.862199+00,https://media.pixverse.ai/asset%2Ftemplate%2Fweb_sprite_250605.png,https://media.pixverse.ai/asset%2Ftemplate%2Fweb_sprite_250605.mov,"{""duration"": 5, ""qualities"": [""360p"", ""540p"", ""720p"", ""1080p""], ""max_images"": 1}",Fairy Wings,online,true,creative-fashion,0,en,Fairy Wings: Magical Wing Transformation Video,Sprout beautiful fairy wings that unfold majestically behind you. Create enchanting fantasy transformations for free with Veo3 AI!,"{""cta"": {""title"": ""Ready to Create Your Fairy Wings Video?"", ""buttonText"": ""Try Fairy Wings Free""}, ""faq"": [{""answer"": ""Veo3 AI's Fairy Wings effect supports JPG, PNG, or WebP images featuring people and animals. Clear, high-resolution photos with good lighting ensure the best results."", ""question"": ""What types of photos work for Fairy Wings?""}, {""answer"": ""Veo3 AI creates a 5-second video by applying the Fairy Wings transformation to your uploaded photo, generating cinematic, high-quality visuals with seamless AI processing."", ""question"": ""How does the Fairy Wings effect work?""}, {""answer"": ""Yes, Veo3 AI's Fairy Wings effect is free to try! Upload your photo and our AI crafts a stunning 5-second video, ready for instant download and sharing."", ""question"": ""Can I try the Fairy Wings effect for free?""}, {""answer"": ""We support JPG, PNG, and WebP formats. For optimal results, use high-resolution images with clear subjects and good lighting."", ""question"": ""What file formats are supported?""}], ""seo"": {""title"": ""Fairy Wings AI Video Effect - Magical fairy wings unfurling behind you"", ""description"": ""Create amazing fairy wings videos with AI. Transform your photos into magical fairy wings unfurling behind you effects for free with Veo3 AI!""}, ""tips"": [{""title"": ""Best Image Quality"", ""description"": ""Use high-resolution images with good lighting for optimal Fairy Wings results.""}, {""title"": ""Perfect Subject"", ""description"": ""Make sure your subject is clearly visible and well-positioned in the frame.""}, {""title"": ""Creative Results"", ""description"": ""Experiment with different images to discover unique Fairy Wings variations!""}], ""howToUse"": {""steps"": [{""title"": ""Upload Your Image"", ""number"": 1, ""description"": ""Choose a high-quality image that will work best with the Fairy Wings effect.""}, {""title"": ""Apply the Effect"", ""number"": 2, ""description"": ""Our AI will automatically process your image and apply the Fairy Wings transformation.""}, {""title"": ""Download Your Video"", ""number"": 3, ""description"": ""Preview and download your amazing Fairy Wings video in high quality.""}]}, ""qualities"": [""360p"", ""540p"", ""720p"", ""1080p""], ""chinese_name"": """", ""is_first_batch"": true, ""technicalSpecs"": {""outputSpecs"": {""Audio"": ""Optional background music"", ""Format"": ""MP4"", ""Frame Rate"": ""30fps"", ""Aspect Ratio"": ""Various ratios supported""}, ""effectDetails"": {""Quality"": ""360p, 540p, 720p, 1080p"", ""Duration"": ""5 seconds (variable)"", ""Subject Type"": ""人物&动物"", ""Subject Count"": ""1人最佳"", ""Processing Time"": ""~11 seconds""}}, ""is_fixed_duration"": false, ""usage_instructions"": ""主体类型：人物&动物\n主体数量：1人最佳"", ""processing_time_360p"": 11}",10,pixverse_template,341983360051008,1,https://r2.veo3ai.io/effects-optimized/fairy-wings_cover.webp?v=1756603070276,https://r2.veo3ai.io/effects-optimized/fairy-wings_preview.gif?v=1756600362677,Fairy Wings
8fabc793-7062-4080-bbe8-47cc4ecaf5d9,ai-360-rotation,2025-08-25 09:01:49.743409+00,2025-08-30 09:57:57.28705+00,https://images.unsplash.com/photo-1485827404703-89b55fcc595e?w=400&h=300&fit=crop,https://r2.veo3ai.io/effects/ai-360-rotation.mp4,{},"Create a 360-degree rotation effect. The camera should orbit smoothly around the subject, maintaining consistent distance and lighting.",created,false,Camera,3,en,360° Rotation Effect | Veo3 AI,Create dynamic 360-degree rotation videos from static photos. Perfect for product showcases and creative presentations.,"{""hero"": {""title"": ""See Every Angle"", ""features"": [""Smooth rotation"", ""3D effect"", ""Professional quality""], ""subtitle"": ""Transform static photos into dynamic rotations""}}",15,hailuo_prompt,,1,,,
957e8761-7d80-458c-8543-b3a7890c5759,360-rotation-effect,2025-08-26 06:34:31.081068+00,2025-08-31 01:17:42.684894+00,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800&auto=format&fit=crop,https://videocdn.pollo.ai/web-cdn/pollo/production/cmdfauqr805vitb2pm8oo46ho/video/1754902457624-94359bc8-2e4e-4999-80e4-50598148216b.mp4,{},"360-degree rotation view of {{USER_PROMPT}}, smooth camera movement, dynamic angles",created,false,motion,3,en,360° Rotation Effect,Add smooth 360-degree rotation to your subject with AI tracking,,30,hailuo_prompt,,1,https://r2.veo3ai.io/effects-optimized/360-rotation-effect_cover.webp?v=1756603061774,https://r2.veo3ai.io/effects-optimized/360-rotation-effect_preview.gif?v=1756600362677,
9f22242a-9882-4574-9cf6-9b7d6360e93e,money-tornado,2025-08-30 10:21:02.505+00,2025-08-31 10:44:34.862199+00,https://media.pixverse.ai/asset%2Ftemplate%2Fweb_money360_250326.png,https://media.pixverse.ai/asset%2Ftemplate%2Fweb_money360_250326.mp4,"{""duration"": 5, ""qualities"": [""360p"", ""540p"", ""720p"", ""1080p""], ""max_images"": 1}",Money Tornado,online,true,viral,0,en,Money Tornado: Cash Rain 360° Effect,Experience money swirling around you in a spectacular 360-degree cash tornado. Create viral wealth manifestation videos for free with Veo3 AI!,"{""cta"": {""title"": ""Ready to Create Your Money Tornado Video?"", ""buttonText"": ""Try Money Tornado Free""}, ""faq"": [{""answer"": ""Veo3 AI's Money Tornado effect supports JPG, PNG, or WebP images featuring people. Clear, high-resolution photos with good lighting ensure the best results."", ""question"": ""What types of photos work for Money Tornado?""}, {""answer"": ""Veo3 AI creates a 5-second video by applying the Money Tornado transformation to your uploaded photo, generating cinematic, high-quality visuals with seamless AI processing."", ""question"": ""How does the Money Tornado effect work?""}, {""answer"": ""Yes, Veo3 AI's Money Tornado effect is free to try! Upload your photo and our AI crafts a stunning 5-second video, ready for instant download and sharing."", ""question"": ""Can I try the Money Tornado effect for free?""}, {""answer"": ""We support JPG, PNG, and WebP formats. For optimal results, use high-resolution images with clear subjects and good lighting."", ""question"": ""What file formats are supported?""}], ""seo"": {""title"": ""Money Tornado AI Video Effect - Money raining tornado with camera rotation"", ""description"": ""Create amazing money tornado videos with AI. Transform your photos into money raining tornado with camera rotation effects for free with Veo3 AI!""}, ""tips"": [{""title"": ""Best Image Quality"", ""description"": ""Use high-resolution images with good lighting for optimal Money Tornado results.""}, {""title"": ""Perfect Subject"", ""description"": ""Make sure your subject is clearly visible and well-positioned in the frame.""}, {""title"": ""Creative Results"", ""description"": ""Experiment with different images to discover unique Money Tornado variations!""}], ""howToUse"": {""steps"": [{""title"": ""Upload Your Image"", ""number"": 1, ""description"": ""Choose a high-quality image that will work best with the Money Tornado effect.""}, {""title"": ""Apply the Effect"", ""number"": 2, ""description"": ""Our AI will automatically process your image and apply the Money Tornado transformation.""}, {""title"": ""Download Your Video"", ""number"": 3, ""description"": ""Preview and download your amazing Money Tornado video in high quality.""}]}, ""qualities"": [""360p"", ""540p"", ""720p"", ""1080p""], ""chinese_name"": """", ""is_first_batch"": true, ""technicalSpecs"": {""outputSpecs"": {""Audio"": ""Optional background music"", ""Format"": ""MP4"", ""Frame Rate"": ""30fps"", ""Aspect Ratio"": ""Various ratios supported""}, ""effectDetails"": {""Quality"": ""360p, 540p, 720p, 1080p"", ""Duration"": ""5 seconds (variable)"", ""Subject Type"": ""人物"", ""Subject Count"": ""1人最佳"", ""Processing Time"": ""~12 seconds""}}, ""is_fixed_duration"": false, ""usage_instructions"": ""主体类型：人物\n主体数量：1人最佳"", ""processing_time_360p"": 12}",10,pixverse_template,327829606196096,1,https://r2.veo3ai.io/effects-optimized/money-tornado_cover.webp?v=1756603081498,https://r2.veo3ai.io/effects-optimized/money-tornado_preview.gif?v=1756600362677,Money Tornado
b024bded-d4b9-4d6a-a694-ef12a9509b90,middle-finger-up,2025-08-30 10:21:02.505+00,2025-08-31 10:44:34.862199+00,https://media.pixverse.ai/asset%2Ftemplate%2Fweb_finger_250808.jpg,https://media.pixverse.ai/asset%2Ftemplate%2Fweb_finger_250808.mp4,"{""duration"": 5, ""qualities"": [""360p"", ""540p"", ""720p"", ""1080p""], ""max_images"": 1}",Middle Finger Up,online,true,viral,0,en,Middle Finger Up: Bold Gesture Zoom Effect,Create edgy videos with dramatic zoom-in to a rebellious middle finger gesture. Generate viral-worthy bold content for free with Veo3 AI!,"{""cta"": {""title"": ""Ready to Create Your Middle Finger Up Video?"", ""buttonText"": ""Try Middle Finger Up Free""}, ""faq"": [{""answer"": ""Veo3 AI's Middle Finger Up effect supports JPG, PNG, or WebP images featuring people or animals. Clear, high-resolution photos with good lighting ensure the best results."", ""question"": ""What types of photos work for Middle Finger Up?""}, {""answer"": ""Veo3 AI creates a 5-second video by applying the Middle Finger Up transformation to your uploaded photo, generating cinematic, high-quality visuals with seamless AI processing."", ""question"": ""How does the Middle Finger Up effect work?""}, {""answer"": ""Yes, Veo3 AI's Middle Finger Up effect is free to try! Upload your photo and our AI crafts a stunning 5-second video, ready for instant download and sharing."", ""question"": ""Can I try the Middle Finger Up effect for free?""}, {""answer"": ""We support JPG, PNG, and WebP formats. For optimal results, use high-resolution images with clear subjects and good lighting."", ""question"": ""What file formats are supported?""}], ""seo"": {""title"": ""Middle Finger Up AI Video Effect - Close-up middle finger gesture effect"", ""description"": ""Create amazing middle finger up videos with AI. Transform your photos into close-up middle finger gesture effect effects for free with Veo3 AI!""}, ""tips"": [{""title"": ""Best Image Quality"", ""description"": ""Use high-resolution images with good lighting for optimal Middle Finger Up results.""}, {""title"": ""Perfect Subject"", ""description"": ""Make sure your subject is clearly visible and well-positioned in the frame.""}, {""title"": ""Creative Results"", ""description"": ""Experiment with different images to discover unique Middle Finger Up variations!""}], ""howToUse"": {""steps"": [{""title"": ""Upload Your Image"", ""number"": 1, ""description"": ""Choose a high-quality image that will work best with the Middle Finger Up effect.""}, {""title"": ""Apply the Effect"", ""number"": 2, ""description"": ""Our AI will automatically process your image and apply the Middle Finger Up transformation.""}, {""title"": ""Download Your Video"", ""number"": 3, ""description"": ""Preview and download your amazing Middle Finger Up video in high quality.""}]}, ""qualities"": [""360p"", ""540p"", ""720p"", ""1080p""], ""chinese_name"": """", ""is_first_batch"": true, ""technicalSpecs"": {""outputSpecs"": {""Audio"": ""Optional background music"", ""Format"": ""MP4"", ""Frame Rate"": ""30fps"", ""Aspect Ratio"": ""Various ratios supported""}, ""effectDetails"": {""Quality"": ""360p, 540p, 720p, 1080p"", ""Duration"": ""5 seconds (fixed)"", ""Subject Type"": ""人物或动物"", ""Subject Count"": ""1 recommended"", ""Processing Time"": ""15-30 seconds""}}, ""is_fixed_duration"": true, ""usage_instructions"": ""主体类型：人物或动物"", ""processing_time_360p"": null}",10,pixverse_template,353326100438592,1,https://r2.veo3ai.io/effects-optimized/middle-finger-up_cover.webp?v=1756603081444,https://r2.veo3ai.io/effects-optimized/middle-finger-up_preview.gif?v=1756600362677,Middle Finger Up
